scrape_date,rank,provider,product_name,aer,duplicate_key
2026-06-26,338,TSB,eSavings,1.05,TSB|eSavings|1.05
2026-06-26,339,TSB,Save Well Limited Access Account,3.00,TSB|Save Well Limited Access Account|3.00
2026-06-26,340,TSB,Spend & Save Plus Savings Pot,1.55,TSB|Spend & Save Plus Savings Pot|1.55
2026-06-26,341,TSB,Spend & Save Savings Pot,1.45,TSB|Spend & Save Savings Pot|1.45
2026-06-26,342,cahoot,cahoot Sunny Day Saver (Issue 6),0.00,cahoot|cahoot Sunny Day Saver (Issue 6)|0.00
2026-06-26,343,GB Bank,Easy Access Issue 4 Account,3.75,GB Bank|Easy Access Issue 4 Account|3.75
2026-06-26,344,Monzo Bank,Select Access Savings Pot,3.15,Monzo Bank|Select Access Savings Pot|3.15
2026-06-26,345,Monzo Bank,Select Access Savings Pot,2.60,Monzo Bank|Select Access Savings Pot|2.60
2026-06-26,346,Monzo Bank,Select Access Savings Pot - Perks,3.65,Monzo Bank|Select Access Savings Pot - Perks|3.65
2026-06-26,347,Monzo Bank,Select Access Savings Pot - Perks,3.10,Monzo Bank|Select Access Savings Pot - Perks|3.10
2026-06-26,348,Monzo Bank,Select Access Savings Pot - Extra,3.15,Monzo Bank|Select Access Savings Pot - Extra|3.15
2026-06-26,349,Monzo Bank,Select Access Savings Pot - Extra,2.60,Monzo Bank|Select Access Savings Pot - Extra|2.60
2026-06-26,350,Monzo Bank,Select Access Savings Pot - Max,3.65,Monzo Bank|Select Access Savings Pot - Max|3.65
2026-06-26,351,Monzo Bank,Select Access Savings Pot - Max,3.10,Monzo Bank|Select Access Savings Pot - Max|3.10
2026-06-26,352,Monzo Bank,Instant Access Savings Pot - Extra,2.75,Monzo Bank|Instant Access Savings Pot - Extra|2.75
2026-06-26,353,Monzo Bank,Instant Access Savings Pot - Max,3.25,Monzo Bank|Instant Access Savings Pot - Max|3.25
2026-06-26,354,Skipton BS,Branch Two Access Saver Issue 1,3.90,Skipton BS|Branch Two Access Saver Issue 1|3.90
2026-06-26,355,Skipton BS,Branch Four Access Saver Issue 1,3.65,Skipton BS|Branch Four Access Saver Issue 1|3.65
2026-06-26,356,Skipton BS,Branch Six Access Saver Issue 1,3.30,Skipton BS|Branch Six Access Saver Issue 1|3.30
2026-06-26,357,Skipton BS,Four Access Saver Issue 1,3.65,Skipton BS|Four Access Saver Issue 1|3.65
2026-06-26,358,Skipton BS,Six Access Saver Issue 1,3.30,Skipton BS|Six Access Saver Issue 1|3.30
2026-06-26,359,Teachers BS,Easy Access Account,3.45,Teachers BS|Easy Access Account|3.45
2026-06-26,360,Kent Reliance,Limited Access Saver - Issue 2,4.05,Kent Reliance|Limited Access Saver - Issue 2|4.05
2026-06-26,361,Danske Bank,Danske eSaver,2.05,Danske Bank|Danske eSaver|2.05
2026-06-26,362,Danske Bank,Danske Instant Access,1.05,Danske Bank|Danske Instant Access|1.05
2026-06-26,363,Virgin Money,M Saver,1.75,Virgin Money|M Saver|1.75
2026-06-26,364,Virgin Money,M Plus Saver,1.75,Virgin Money|M Plus Saver|1.75
2026-06-26,365,Virgin Money,Club M Saver,1.75,Virgin Money|Club M Saver|1.75
2026-06-26,366,Monmouthshire BS,Access Bonus Account - Issue 3,3.50,Monmouthshire BS|Access Bonus Account - Issue 3|3.50
2026-06-26,367,Family Building Society,Online Saver (12),4.15,Family Building Society|Online Saver (12)|4.15
2026-06-26,368,Saffron BS,Everyday Saver Issue 2,3.45,Saffron BS|Everyday Saver Issue 2|3.45
2026-06-26,369,Santander,First Home Saver (Issue 1),1.00,Santander|First Home Saver (Issue 1)|1.00
2026-06-26,370,Santander,First Home Saver (Issue 1),4.00,Santander|First Home Saver (Issue 1)|4.00
2026-06-26,371,Virgin Money,Double Take E-Saver Issue 19,4.16,Virgin Money|Double Take E-Saver Issue 19|4.16
2026-06-26,372,cahoot,cahoot Simple Saver (Issue 16),4.17,cahoot|cahoot Simple Saver (Issue 16)|4.17
2026-06-26,373,Santander,Select Easy Access Saver (Issue 1),2.50,Santander|Select Easy Access Saver (Issue 1)|2.50
2026-06-26,374,Loughborough BS,Access x1,3.60,Loughborough BS|Access x1|3.60
2026-06-26,375,Loughborough BS,Access x2,3.45,Loughborough BS|Access x2|3.45
2026-06-26,376,Loughborough BS,Access x3,3.15,Loughborough BS|Access x3|3.15
2026-06-26,377,Loughborough BS,Access x4,2.80,Loughborough BS|Access x4|2.80
2026-06-26,378,Loughborough BS,Barrow Upon Soar Library Saver - Access X4,2.80,Loughborough BS|Barrow Upon Soar Library Saver - Access X4|2.80
2026-06-26,379,Loughborough BS,Barrow Upon Soar Library Saver - Instant Access,1.40,Loughborough BS|Barrow Upon Soar Library Saver - Instant Access|1.40
2026-06-26,380,Loughborough BS,Castle Donington Library - Instant Access,1.40,Loughborough BS|Castle Donington Library - Instant Access|1.40
2026-06-26,381,Loughborough BS,Castle Donington Library Saver - Access X4,2.80,Loughborough BS|Castle Donington Library Saver - Access X4|2.80
2026-06-26,382,Loughborough BS,Instant Access,1.40,Loughborough BS|Instant Access|1.40
2026-06-26,383,Loughborough BS,Rainbows Community Saver - Access X4,2.80,Loughborough BS|Rainbows Community Saver - Access X4|2.80
2026-06-26,384,Loughborough BS,Rainbows Community Saver - Instant Access,1.40,Loughborough BS|Rainbows Community Saver - Instant Access|1.40
2026-06-26,385,Suffolk Building Society,Triple Access Saver,3.35,Suffolk Building Society|Triple Access Saver|3.35
2026-06-26,386,Suffolk Building Society,Single Access Saver,3.60,Suffolk Building Society|Single Access Saver|3.60
2026-06-26,387,Kent Reliance,Easy Access Savings Account - Issue 16,3.75,Kent Reliance|Easy Access Savings Account - Issue 16|3.75
2026-06-26,388,LemFi,LemFi Instant Access Savings Account,5.00,LemFi|LemFi Instant Access Savings Account|5.00
